"","event_type","xg","secondary_type","event_goalie_id","goal","goalie_id_stan"
"190883","SHOT",-0.392245866838184,"wrist",8480382,0,71
"190905","SHOT",-0.381743273607524,"wrist",8478009,0,43
"190951","SHOT",-0.386270400083289,"wrist",8480382,0,71
"190974","SHOT",-0.379456777021232,"wrist",8478009,0,43
"190980","SHOT",-0.38899731089628,"wrist",8480382,0,71
"191021","SHOT",0.993913073774198,"backhand",8478009,0,43
"191044","SHOT",-0.384223616276132,"wrist",8480382,0,71
"191053","SHOT",-0.283477409869822,"wrist",8478009,0,43
"191061","SHOT",-0.361050330938725,"wrist",8480382,0,71
"191072","SHOT",-0.364539926587443,"wrist",8478009,0,43
"191073","SHOT",2.33153261145127,"backhand",8478009,0,43
"191086","GOAL",-0.154742544630538,"wrist",8478009,1,43
"191107","SHOT",-0.383686735861519,"slap",8478009,0,43
"191156","SHOT",-0.388610303155982,"wrist",8478009,0,43
"191161","SHOT",-0.390292517433019,"wrist",8478009,0,43
"191179","SHOT",-0.38758784463609,"slap",8480382,0,71
"191185","SHOT",-0.385812145480765,"wrist",8478009,0,43
"191191","SHOT",5.81180911104597,"backhand",8478009,0,43
"191198","SHOT",-0.25841766455917,"wrist",8478009,0,43
"191235","SHOT",-0.387304433501983,"snap",8479973,0,63
"191238","SHOT",-0.339193188464586,"snap",8479973,0,63
"191254","SHOT",-0.386797635675725,"slap",8479394,0,60
"191277","SHOT",-0.352029334165638,"snap",8479973,0,63
"191291","SHOT",-0.385487010555893,"snap",8479394,0,60
"191318","SHOT",-0.249899332972653,"wrist",8479394,0,60
"191324","SHOT",-0.362045874043872,"snap",8479973,0,63
"191340","SHOT",-0.383211177300742,"wrist",8479394,0,60
"191365","SHOT",-0.388272143208247,"wrist",8479973,0,63
"191369","SHOT",-0.38179338287969,"snap",8479973,0,63
"191384","SHOT",-0.367343415928231,"snap",8479394,0,60
"191394","SHOT",-0.39181483114982,"wrist",8479394,0,60
"191398","SHOT",-0.371486179963753,"wrist",8479973,0,63
"191405","SHOT",-0.336213618986161,"wrist",8479394,0,60
"191428","SHOT",-0.35297148190628,"wrist",8479394,0,60
"191431","SHOT",-0.364330184749944,"snap",8479394,0,60
"191444","GOAL",-0.351529926838904,"snap",8479394,1,60
"191471","SHOT",-0.213761344800265,"wrist",8479973,0,63
"191472","SHOT",-0.13543873953588,"snap",8479973,0,63
"191477","SHOT",-0.369139401848614,"slap",8479973,0,63
"191478","SHOT",-0.223083354818063,"wrist",8479973,0,63
"191488","SHOT",-0.186437373215657,"wrist",8479394,0,60
"191489","SHOT",-0.316763483968652,"snap",8479394,0,60
"191512","SHOT",-0.301119562719414,"wrist",8479973,0,63
"191524","SHOT",1.69343493367201,"tip-in",8479973,0,63
"191525","SHOT",-0.285202795708976,"snap",8479973,0,63
"191526","SHOT",-0.387989579904785,"wrist",8479973,0,63
"191538","SHOT",-0.38656042575083,"slap",8479394,0,60
"191539","SHOT",-0.267966711817417,"wrist",8479394,0,60
"191556","SHOT",2.33162021776616,"backhand",8479973,0,63
"191564","SHOT",2.72958876739862,"tip-in",8479973,0,63
"191566","SHOT",-0.367922681886388,"slap",8479973,0,63
"191568","SHOT",-0.366309791453077,"wrist",8479973,0,63
"191585","SHOT",-0.383327028952419,"snap",8479394,0,60
"191587","GOAL",1.33083721466318,"backhand",8479394,1,60
"191597","SHOT",-0.379472404995394,"snap",8479394,0,60
"191606","SHOT",-0.380351832945496,"wrist",8479394,0,60
"191612","SHOT",-0.387444198939929,"snap",8479973,0,63
"191622","GOAL",-0.331338710839805,"wrist",8479973,1,63
"191626","SHOT",-0.376176024903073,"snap",8479394,0,60
"191635","SHOT",-0.38334112381607,"wrist",8479394,0,60
"191647","SHOT",-0.27177144038488,"wrist",8479973,0,63
"191648","SHOT",-0.360953320633464,"wrist",8479973,0,63
"191649","SHOT",-0.109776440729068,"wrist",8479973,0,63
"191668","SHOT",-0.380560928857529,"snap",8479394,0,60
"191688","SHOT",-0.369221252154852,"snap",8479394,0,60
"191692","GOAL",-0.359048885966118,"snap",8479973,1,63
"191711","GOAL",-0.164426587744645,"wrist",8479394,1,60
"191726","SHOT",-0.388253732193632,"wrist",8479973,0,63
"191737","SHOT",-0.387580661174928,"snap",8479394,0,60
"191748","SHOT",0.540027384485455,"tip-in",8479394,0,60
"191750","SHOT",-0.386313199703556,"snap",8479973,0,63
"191765","SHOT",-0.379052172731278,"snap",8479973,0,63
"191770","SHOT",-0.378355839412718,"snap",8479394,0,60
"191776","SHOT",1.02502777060437,"backhand",8479394,0,60
"191777","SHOT",-0.254623298176141,"wrist",8479394,0,60
"191778","SHOT",2.34769641458122,"tip-in",8479394,0,60
"191783","SHOT",-0.36113174663551,"snap",8479973,0,63
"191795","SHOT",-0.361342604084676,"wrist",8479973,0,63
"191804","SHOT",-0.383549461728153,"slap",8479973,0,63
"191837","SHOT",-0.390534300381886,"wrist",8479973,0,63
"191840","SHOT",-0.375796090688279,"snap",8479973,0,63
"191858","GOAL",-0.32676945291303,"wrist",8479394,1,60
"191864","SHOT",-0.388332198877063,"snap",8479394,0,60
"191872","SHOT",-0.369760534043351,"snap",8479973,0,63
"191880","SHOT",-0.383359761546246,"snap",8479973,0,63
"191900","SHOT",-0.33671709863769,"wrist",8479973,0,63
"191932","SHOT",-0.366026766590954,"wrist",8479973,0,63
"191937","SHOT",-0.377053030846559,"snap",8479394,0,60
"191946","SHOT",-0.38492801211336,"slap",8479394,0,60
"192002","GOAL",-0.386039801269707,"wrist",8476341,1,20
"192017","SHOT",-0.3788801358304,"wrist",8477967,0,38
"192042","SHOT",-0.366370777083459,"snap",8476341,0,20
"192052","SHOT",-0.386551637742367,"wrist",8477967,0,38
"192062","SHOT",-0.386179947418689,"wrist",8477967,0,38
"192069","SHOT",-0.38547783413662,"wrist",8476341,0,20
"192076","SHOT",-0.384058029219083,"wrist",8476341,0,20
"192107","SHOT",-0.388590101943965,"wrist",8477967,0,38
"192112","SHOT",-0.385413075617091,"wrist",8477967,0,38
"192114","SHOT",-0.297567879517134,"wrist",8476341,0,20
"192120","SHOT",-0.371873856728839,"wrist",8476341,0,20
"192131","SHOT",0.424371881978954,"wrap-around",8476341,0,20
"192145","SHOT",1.2313486362616,"tip-in",8477967,0,38
"192156","GOAL",-0.204668808573549,"wrist",8476341,1,20
"192188","SHOT",-0.379403222528069,"wrist",8476341,0,20
"192195","SHOT",-0.382726451731527,"slap",8476341,0,20
"192203","SHOT",-0.342223600404745,"wrist",8476341,0,20
"192204","GOAL",-0.0435287917971793,"wrist",8476341,1,20
"192213","GOAL",0.76452579392843,"tip-in",8476341,1,20
"192218","SHOT",-0.386682928295983,"wrist",8476914,0,26
"192225","GOAL",-0.336289494267953,"snap",8476914,1,26
"192232","SHOT",-0.392270723205092,"wrist",8477967,0,38
"192242","SHOT",-0.366819316282546,"wrist",8477967,0,38
"192243","SHOT",-0.0740085892371179,"backhand",8477967,0,38
"192280","GOAL",-0.342210911177572,"wrist",8477967,1,38
"192296","SHOT",-0.334848493584288,"wrist",8476914,0,26
"192339","SHOT",2.31023223106314,"tip-in",8476914,0,26
"192352","SHOT",-0.387630534320698,"wrist",8477967,0,38
"192353","SHOT",-0.276892043179061,"snap",8477967,0,38
"192377","SHOT",1.61140585579771,"tip-in",8477967,0,38
"192387","SHOT",-0.391650060054907,"wrist",8477967,0,38
"192419","SHOT",5.17724371988335,"backhand",8476914,0,26
"192431","SHOT",-0.323328215265709,"wrist",8477967,0,38
"192433","SHOT",0.670144335161636,"backhand",8476914,0,26
"192443","SHOT",-0.38080704442632,"wrist",8477967,0,38
"192444","SHOT",1.50397291774555,"deflected",8477967,0,38
"192466","SHOT",1.69698452253583,"deflected",8477967,0,38
"192474","SHOT",-0.387522131344614,"wrist",8477967,0,38
"192485","SHOT",-0.389168813090646,"slap",8477967,0,38
"192495","SHOT",-0.269284817267466,"backhand",8477967,0,38
"192510","SHOT",-0.380078996595132,"wrist",8476914,0,26
"192511","SHOT",1.87254188317772,"backhand",8476914,0,26
"192521","GOAL",-0.301245702124378,"wrist",8477967,1,38
"192525","SHOT",-0.39146972237014,"slap",8477967,0,38
"192552","SHOT",-0.348924751160281,"wrist",8476914,0,26
"192570","SHOT",-0.380600502272587,"wrist",8477967,0,38
"192572","SHOT",-0.386668072865789,"slap",8477967,0,38
"192573","SHOT",-0.135341058494771,"wrist",8477967,0,38
"192585","SHOT",-0.388316207302473,"wrist",8477967,0,38
"192600","SHOT",0.411049918196342,"wrap-around",8477967,0,38
"192624","SHOT",-0.38199597761607,"wrist",8477967,0,38
"192648","SHOT",-0.387251097596842,"wrist",8477967,0,38
"192655","SHOT",-0.375547300731399,"wrist",8477967,0,38
"192692","SHOT",-0.381861245263579,"wrist",8477967,0,38
"192722","SHOT",1.93828231892334,"tip-in",8477967,0,38
"192744","SHOT",-0.360139694094472,"wrist",8476914,0,26
"192746","SHOT",-0.135163628330132,"wrist",8476914,0,26
"192754","SHOT",-0.365011676326796,"wrist",8477967,0,38
"192755","SHOT",0.0753246697267195,"wrist",8477967,0,38
"192756","SHOT",5.14997318815082,"backhand",8477967,0,38
"192757","GOAL",-0.0532719554853552,"wrist",8477967,1,38
"192776","SHOT",-0.371284343227324,"snap",8477967,0,38
"192789","SHOT",-0.385993480286236,"wrist",8476914,0,26
"192806","SHOT",-0.384362305456812,"wrist",8475660,0,10
"192811","SHOT",-0.37955535465822,"wrist",8474889,0,8
"192817","SHOT",-0.388633327190615,"wrist",8475660,0,10
"192823","SHOT",-0.327695656988785,"wrist",8474889,0,8
"192849","SHOT",-0.368549499936289,"snap",8475660,0,10
"192851","SHOT",2.0652805942971,"tip-in",8475660,0,10
"192860","SHOT",-0.383803240282906,"wrist",8475660,0,10
"192861","SHOT",-0.386645508250991,"wrist",8475660,0,10
"192878","SHOT",-0.365584043287655,"wrist",8475660,0,10
"192913","SHOT",-0.357553138179886,"snap",8474889,0,8
"192945","SHOT",-0.361353404300684,"wrist",8475660,0,10
"192955","SHOT",-0.378850022870715,"slap",8474889,0,8
"192966","SHOT",-0.388629396883871,"snap",8475660,0,10
"193004","SHOT",-0.385284207925621,"wrist",8474889,0,8
"193017","SHOT",-0.385510043145831,"wrist",8474889,0,8
"193042","SHOT",-0.303978019889616,"poke",8475660,0,10
"193051","SHOT",-0.162103281962081,"wrist",8475660,0,10
"193080","SHOT",0.69866259983407,"deflected",8474889,0,8
"193081","SHOT",-0.386412865575237,"slap",8474889,0,8
"193084","SHOT",-0.371229346309875,"wrist",8475660,0,10
"193087","SHOT",-0.389441614364263,"wrist",8475660,0,10
"193137","GOAL",-0.331657077663533,"wrist",8475660,1,10
"193150","SHOT",-0.358301234510911,"slap",8475660,0,10
"193158","SHOT",1.39906709335447,"backhand",8475660,0,10
"193167","GOAL",1.62052698727315,"backhand",8475660,1,10
"193173","SHOT",-0.388197772376696,"snap",8475660,0,10
"193191","SHOT",-0.387191177529597,"snap",8474889,0,8
"193197","SHOT",-0.382419285512043,"wrist",8475660,0,10
"193218","SHOT",-0.359063125414411,"wrist",8475660,0,10
"193229","SHOT",-0.36858003381694,"wrist",8474889,0,8
"193231","SHOT",-0.389360750484598,"wrist",8474889,0,8
"193236","SHOT",1.16417967004371,"wrap-around",8475660,0,10
"193242","SHOT",-0.388350987608358,"slap",8474889,0,8
"193265","SHOT",-0.360442979627976,"wrist",8474889,0,8
"193266","SHOT",2.28381980318503,"backhand",8474889,0,8
"193267","SHOT",-0.248048088342512,"snap",8474889,0,8
"193271","SHOT",-0.346872727229308,"wrist",8474889,0,8
"193281","SHOT",-0.369464843908907,"snap",8474889,0,8
"193290","SHOT",-0.354186543850555,"slap",8474889,0,8
"193302","SHOT",-0.0957452490734227,"backhand",8475660,0,10
"193311","SHOT",0.182173985459834,"backhand",8474889,0,8
"193332","SHOT",-0.379367026747106,"wrist",8475660,0,10
"193336","SHOT",6.29346074577798,"deflected",8475660,0,10
"193346","SHOT",-0.387661250001563,"wrist",8474889,0,8
"193356","SHOT",-0.386451977003868,"slap",8474889,0,8
"193371","SHOT",-0.344407831162413,"snap",8475660,0,10
"193376","SHOT",-0.356324699161982,"wrist",8474889,0,8
"193381","SHOT",-0.372217300860206,"wrist",8475660,0,10
"193382","SHOT",-0.327572611181816,"wrist",8474889,0,8
"193394","SHOT",-0.391147648960872,"wrist",8474889,0,8
"193395","SHOT",-0.219286168606772,"wrist",8474889,0,8
"193396","SHOT",-0.244449604204197,"wrist",8474889,0,8
"193397","SHOT",-0.252660944099435,"wrist",8474889,0,8
"193422","SHOT",-0.180661132973883,"backhand",8474889,0,8
"193445","SHOT",-0.362891973095444,"snap",8474889,0,8
"193459","SHOT",-0.33558265503585,"snap",8475660,0,10
"193492","SHOT",-0.386968110378058,"wrist",8474889,0,8
"193548","SHOT",-0.381639857090486,"snap",8474889,0,8
"193559","SHOT",-0.366255650066047,"wrist",8478039,0,45
"193568","SHOT",-0.368690756563755,"backhand",8478039,0,45
"193608","SHOT",-0.371270245797081,"slap",8479312,0,58
"193631","SHOT",-0.307188681822675,"wrist",8478039,0,45
"193635","GOAL",-0.335242359256424,"slap",8478039,1,45
"193643","SHOT",-0.365362312046864,"snap",8478039,0,45
"193655","SHOT",-0.374867821362092,"wrist",8479312,0,58
"193678","SHOT",-0.388535208973462,"wrist",8478039,0,45
"193683","SHOT",-0.356393131329129,"wrist",8479312,0,58
"193706","SHOT",0.754388867231769,"backhand",8479312,0,58
"193707","SHOT",-0.336401010946997,"wrist",8479312,0,58
"193709","SHOT",-0.370749510097003,"wrist",8479312,0,58
"193751","SHOT",-0.344386918576853,"wrist",8479312,0,58
"193780","SHOT",-0.382330617483897,"wrist",8479312,0,58
"193786","SHOT",-0.368481605042244,"wrist",8479312,0,58
"193787","GOAL",-0.343161946168206,"wrist",8479312,1,58
"193795","SHOT",-0.387657942520964,"wrist",8478039,0,45
"193801","SHOT",-0.389058052272727,"slap",8478039,0,45
"193818","SHOT",2.12832319357547,"backhand",8479312,0,58
"193835","SHOT",-0.384943793227467,"wrist",8478039,0,45
"193836","SHOT",-0.385902253366606,"snap",8478039,0,45
"193845","SHOT",-0.385962657236303,"wrist",8478039,0,45
"193861","SHOT",-0.38873606270544,"wrist",8478039,0,45
"193869","SHOT",0.812722627084465,"tip-in",8479312,0,58
"193874","SHOT",-0.362242077968023,"wrist",8479312,0,58
"193881","SHOT",-0.382582896293825,"wrist",8479312,0,58
"193901","SHOT",-0.333484066295237,"wrist",8479312,0,58
"193909","GOAL",-0.37235638786253,"wrist",8478039,1,45
"193916","SHOT",-0.387875097529544,"slap",8478039,0,45
"193917","SHOT",1.08705610777203,"backhand",8478039,0,45
"193950","SHOT",-0.341402599193543,"wrist",8478039,0,45
"193961","SHOT",-0.385884918609258,"wrist",8478039,0,45
"193963","SHOT",-0.387027365270402,"wrist",8478039,0,45
"193990","SHOT",-0.204890329353857,"wrist",8478039,0,45
"194025","SHOT",-0.384960878169932,"wrist",8478039,0,45
"194031","SHOT",-0.386077714955751,"wrist",8478039,0,45
"194046","SHOT",-0.360713583899477,"snap",8479312,0,58
"194048","SHOT",2.0957424050655,"tip-in",8479312,0,58
"194059","SHOT",-0.3883030090347,"wrist",8479312,0,58
"194074","GOAL",1.58537933373673,"tip-in",8479312,1,58
"194078","SHOT",-0.388455534281079,"wrist",8478039,0,45
"194121","SHOT",-0.34677065902821,"wrist",8479312,0,58
"194150","SHOT",-0.371327761396083,"wrist",8479312,0,58
"194156","SHOT",-0.382909143408242,"wrist",8478039,0,45
"194161","SHOT",0.684393611787427,"tip-in",8478039,0,45
"194167","SHOT",-0.383660170786482,"wrist",8479312,0,58
"194168","SHOT",-0.371863487700162,"wrist",8479312,0,58
"194185","SHOT",0.771931265234516,"backhand",8479312,0,58
"194186","SHOT",-0.308554258944609,"wrist",8479312,0,58
"194192","SHOT",-0.355257681623517,"wrist",8478039,0,45
"194204","GOAL",-0.362955367899485,"wrist",8479312,1,58
"194208","SHOT",-0.383934597567895,"wrist",8478039,0,45
"194221","GOAL",-0.346227900264089,"snap",8478039,1,45
"194246","SHOT",-0.387467863766847,"wrist",8478039,0,45
"194294","SHOT",-0.307791153187915,"wrist",8478039,0,45
"194306","SHOT",-0.367125082854264,"slap",8479312,0,58
"194322","GOAL",-0.381776221795017,"wrist",8478039,1,45
"194382","SHOT",-0.386660414157479,"wrist",8482411,0,86
"194383","GOAL",-0.300202701035833,"snap",8482411,1,86
"194392","SHOT",-0.388570691242056,"wrist",8482076,0,83
"194404","SHOT",-0.37920201888415,"slap",8482411,0,86
"194419","SHOT",-0.386577616779068,"wrist",8482076,0,83
"194432","SHOT",-0.387396595944125,"wrist",8482411,0,86
"194474","GOAL",2.08806940597531,"tip-in",8482411,1,86
"194483","SHOT",-0.382650300968939,"wrist",8482411,0,86
"194512","SHOT",-0.389489108707703,"wrist",8482076,0,83
"194546","SHOT",-0.386252171296653,"slap",8482076,0,83
"194551","SHOT",-0.387404524572283,"wrist",8482411,0,86
"194562","SHOT",0.782880850009734,"tip-in",8482411,0,86
"194578","SHOT",1.83141728880748,"tip-in",8482076,0,83
"194587","SHOT",-0.3671683709824,"wrist",8482076,0,83
"194589","GOAL",-0.362210700534379,"wrist",8482076,1,83
"194598","SHOT",-0.387877786889415,"wrist",8482076,0,83
"194611","SHOT",-0.362443928392939,"wrist",8482076,0,83
"194619","SHOT",1.84766387990502,"backhand",8482076,0,83
"194658","SHOT",-0.353304936864476,"wrist",8482076,0,83
"194668","SHOT",-0.390289781018975,"wrist",8482411,0,86
"194692","SHOT",-0.366783868235169,"snap",8482411,0,86
"194707","SHOT",-0.386030394712751,"slap",8482411,0,86
"194715","GOAL",-0.366991875056979,"snap",8482411,1,86
"194722","SHOT",-0.362037900500368,"wrist",8482411,0,86
"194725","SHOT",-0.368565024391271,"wrist",8482076,0,83
"194758","GOAL",-0.34893537000384,"snap",8482076,1,83
"194761","SHOT",-0.379507717868965,"wrist",8482411,0,86
"194764","SHOT",-0.386484086771551,"slap",8482076,0,83
"194775","SHOT",-0.379348911746016,"wrist",8482411,0,86
"194781","SHOT",-0.385189617060384,"wrist",8482411,0,86
"194782","SHOT",-0.388020192921999,"wrist",8482411,0,86
"194790","SHOT",-0.379982532118278,"wrist",8482411,0,86
"194803","SHOT",-0.378831642655195,"wrist",8482076,0,83
"194806","SHOT",-0.388014453596184,"slap",8482076,0,83
"194813","SHOT",-0.266273719782044,"wrist",8482411,0,86
"194817","SHOT",-0.388928886001141,"slap",8482076,0,83
"194861","GOAL",-0.361238746113942,"slap",8482076,1,83
"194866","SHOT",-0.319684675473412,"wrist",8482076,0,83
"194872","GOAL",0.881984070133657,"backhand",8482411,1,86
"194904","SHOT",-0.383252822810474,"wrist",8482076,0,83
"194934","SHOT",-0.365856165270119,"wrist",8482076,0,83
"194935","SHOT",-0.247473719440473,"wrist",8482076,0,83
"194969","SHOT",-0.371906298442324,"wrist",8482411,0,86
"194970","SHOT",-0.345253930213985,"slap",8482411,0,86
"194972","GOAL",-0.348104762897094,"snap",8482411,1,86
"194988","SHOT",-0.388343909805202,"wrist",8482076,0,83
"195014","SHOT",-0.31129667196879,"backhand",8482411,0,86
"195042","SHOT",-0.380595988494096,"snap",8482076,0,83
"195053","SHOT",1.65592103357023,"backhand",8482411,0,86
"195069","SHOT",-0.370942810350912,"wrist",8482411,0,86
"195076","SHOT",-0.388599187677014,"wrist",8482076,0,83
"195084","GOAL",3.69072049533214,"backhand",8482411,1,86
"195090","SHOT",-0.388983858963738,"wrist",8482411,0,86
"195122","SHOT",-0.331742090010199,"snap",8482076,0,83
"195157","SHOT",3.17886570747646,"tip-in",8474889,0,8
"195164","SHOT",-0.384341925011172,"wrist",8474889,0,8
"195175","SHOT",-0.386971011053943,"wrist",8474889,0,8
"195204","SHOT",-0.309271330320523,"snap",8480843,0,72
"195205","SHOT",1.47280478106328,"backhand",8480843,0,72
"195209","SHOT",3.30921996175812,"deflected",8480843,0,72
"195211","SHOT",2.19362932101499,"backhand",8480843,0,72
"195217","SHOT",-0.327876187595662,"snap",8480843,0,72
"195222","SHOT",-0.330775121621043,"wrist",8480843,0,72
"195233","SHOT",-0.369578550745823,"wrist",8480843,0,72
"195241","SHOT",-0.385867903820287,"wrist",8480843,0,72
"195249","SHOT",-0.374791715087087,"snap",8474889,0,8
"195263","SHOT",-0.373380888961296,"snap",8474889,0,8
"195274","SHOT",-0.390534216753787,"wrist",8474889,0,8
"195327","SHOT",-0.372666659657434,"snap",8474889,0,8
"195343","SHOT",-0.370810574436183,"wrist",8480843,0,72
"195344","SHOT",-0.385631910887413,"slap",8480843,0,72
"195351","SHOT",-0.372704965176411,"wrist",8480843,0,72
"195352","SHOT",2.89704539111784,"tip-in",8480843,0,72
"195372","SHOT",-0.385166599014464,"wrist",8474889,0,8
"195385","SHOT",1.35636591383977,"tip-in",8480843,0,72
"195386","SHOT",-0.383052403687949,"slap",8480843,0,72
"195387","SHOT",-0.384688798963989,"wrist",8480843,0,72
"195391","SHOT",2.32785665047821,"tip-in",8480843,0,72
"195403","SHOT",-0.35984613423077,"snap",8480843,0,72
"195428","SHOT",-0.35439270272666,"wrist",8474889,0,8
"195453","SHOT",-0.000704333771244135,"backhand",8480843,0,72
"195477","SHOT",-0.383800382811306,"wrist",8480843,0,72
"195481","SHOT",-0.382460910489045,"snap",8480843,0,72
"195487","SHOT",-0.32032202510277,"wrist",8480843,0,72
"195490","SHOT",-0.374297182572679,"wrist",8480843,0,72
"195510","SHOT",-0.388817562244206,"wrist",8480843,0,72
"195516","SHOT",-0.370981221955661,"snap",8474889,0,8
"195532","SHOT",-0.335018080246046,"snap",8480843,0,72
